HourUTC;HourDK;PriceArea;SpotPriceDKK;SpotPriceEUR
2022-12-31 22:00;2022-12-31 23:00;DE;-5,060000;-0,680000
2022-12-31 22:00;2022-12-31 23:00;DK1;35,990002;4,840000
2022-12-31 22:00;2022-12-31 23:00;NO2;892,260010;119,980003
2022-12-31 22:00;2022-12-31 23:00;DK2;35,990002;4,840000
2022-12-31 22:00;2022-12-31 23:00;SE4;35,990002;4,840000
2022-12-31 22:00;2022-12-31 23:00;SE3;35,990002;4,840000
2022-12-31 22:00;2022-12-31 23:00;SYSTEM;200,490005;26,959999
2022-12-31 21:00;2022-12-31 22:00;SE3;73,919998;9,940000
2022-12-31 21:00;2022-12-31 22:00;SYSTEM;206,149994;27,719999
2022-12-31 21:00;2022-12-31 22:00;DK2;73,919998;9,940000
2022-12-31 21:00;2022-12-31 22:00;SE4;73,919998;9,940000
2022-12-31 21:00;2022-12-31 22:00;DK1;73,919998;9,940000
2022-12-31 21:00;2022-12-31 22:00;NO2;892,409973;120,000000
2022-12-31 21:00;2022-12-31 22:00;DE;-7,960000;-1,070000
2022-12-31 20:00;2022-12-31 21:00;DK1;110,730003;14,890000
2022-12-31 20:00;2022-12-31 21:00;DE;-7,730000;-1,040000
2022-12-31 20:00;2022-12-31 21:00;DK2;110,730003;14,890000
2022-12-31 20:00;2022-12-31 21:00;NO2;900,510010;121,089996
2022-12-31 20:00;2022-12-31 21:00;SE3;110,730003;14,890000
2022-12-31 20:00;2022-12-31 21:00;SE4;110,730003;14,890000
2022-12-31 20:00;2022-12-31 21:00;SYSTEM;221,759995;29,820000
2022-12-31 19:00;2022-12-31 20:00;SE3;86,040001;11,570000
2022-12-31 19:00;2022-12-31 20:00;SYSTEM;221,389999;29,770000
2022-12-31 19:00;2022-12-31 20:00;DK2;86,040001;11,570000
2022-12-31 19:00;2022-12-31 20:00;SE4;86,040001;11,570000
2022-12-31 19:00;2022-12-31 20:00;DK1;301,190002;40,500000
2022-12-31 19:00;2022-12-31 20:00;NO2;919,250000;123,610001
2022-12-31 19:00;2022-12-31 20:00;DE;-10,340000;-1,390000
2022-12-31 18:00;2022-12-31 19:00;DK1;498,329987;67,010002
2022-12-31 18:00;2022-12-31 19:00;DE;-7,510000;-1,010000
2022-12-31 18:00;2022-12-31 19:00;DK2;112,150002;15,080000
2022-12-31 18:00;2022-12-31 19:00;NO2;932,859985;125,440002
2022-12-31 18:00;2022-12-31 19:00;SE3;112,150002;15,080000
2022-12-31 18:00;2022-12-31 19:00;SE4;112,150002;15,080000
2022-12-31 18:00;2022-12-31 19:00;SYSTEM;243,919998;32,799999
2022-12-31 17:00;2022-12-31 18:00;SE3;194,619995;26,170000
2022-12-31 17:00;2022-12-31 18:00;SYSTEM;296,730011;39,900002
2022-12-31 17:00;2022-12-31 18:00;DK2;194,619995;26,170000
2022-12-31 17:00;2022-12-31 18:00;SE4;194,619995;26,170000
2022-12-31 17:00;2022-12-31 18:00;DK1;506,440002;68,099998
2022-12-31 17:00;2022-12-31 18:00;NO2;962,010010;129,360001
2022-12-31 17:00;2022-12-31 18:00;DE;-0,070000;-0,010000
2022-12-31 16:00;2022-12-31 17:00;DK1;499,820007;67,209999
2022-12-31 16:00;2022-12-31 17:00;DE;0,000000;0,000000
2022-12-31 16:00;2022-12-31 17:00;DK2;190,229996;25,580000
2022-12-31 16:00;2022-12-31 17:00;NO2;973,690002;130,929993
2022-12-31 16:00;2022-12-31 17:00;SE3;190,229996;25,580000
2022-12-31 16:00;2022-12-31 17:00;SE4;190,229996;25,580000
2022-12-31 16:00;2022-12-31 17:00;SYSTEM;287,649994;38,680000
2022-12-31 15:00;2022-12-31 16:00;SE3;198,190002;26,650000
2022-12-31 15:00;2022-12-31 16:00;SYSTEM;302,149994;40,630001
2022-12-31 15:00;2022-12-31 16:00;DK2;198,190002;26,650000
2022-12-31 15:00;2022-12-31 16:00;SE4;198,190002;26,650000
2022-12-31 15:00;2022-12-31 16:00;DK1;371,390015;49,939999
2022-12-31 15:00;2022-12-31 16:00;NO2;977,109985;131,389999
2022-12-31 15:00;2022-12-31 16:00;DE;-6,690000;-0,900000
2022-12-31 14:00;2022-12-31 15:00;DK1;499,079987;67,110001
2022-12-31 14:00;2022-12-31 15:00;DE;-14,720000;-1,980000
2022-12-31 14:00;2022-12-31 15:00;DK2;195,070007;26,230000
2022-12-31 14:00;2022-12-31 15:00;NO2;966,700012;129,990005
2022-12-31 14:00;2022-12-31 15:00;SE3;195,070007;26,230000
2022-12-31 14:00;2022-12-31 15:00;SE4;195,070007;26,230000
2022-12-31 14:00;2022-12-31 15:00;SYSTEM;282,519989;37,990002
2022-12-31 13:00;2022-12-31 14:00;SE3;117,349998;15,780000
2022-12-31 13:00;2022-12-31 14:00;SYSTEM;223,179993;30,010000
2022-12-31 13:00;2022-12-31 14:00;DK2;117,349998;15,780000
2022-12-31 13:00;2022-12-31 14:00;SE4;117,349998;15,780000
2022-12-31 13:00;2022-12-31 14:00;DK1;126,349998;16,990000
2022-12-31 13:00;2022-12-31 14:00;NO2;932,640015;125,410004
2022-12-31 13:00;2022-12-31 14:00;DE;-15,390000;-2,070000
2022-12-31 12:00;2022-12-31 13:00;DK1;78,750000;10,590000
2022-12-31 12:00;2022-12-31 13:00;DE;-25,580000;-3,440000
2022-12-31 12:00;2022-12-31 13:00;DK2;78,750000;10,590000
2022-12-31 12:00;2022-12-31 13:00;NO2;912,710022;122,730003
2022-12-31 12:00;2022-12-31 13:00;SE3;78,750000;10,590000
2022-12-31 12:00;2022-12-31 13:00;SE4;78,750000;10,590000
2022-12-31 12:00;2022-12-31 13:00;SYSTEM;205,919998;27,690001
2022-12-31 11:00;2022-12-31 12:00;SE3;74,889999;10,070000
2022-12-31 11:00;2022-12-31 12:00;SYSTEM;201,240005;27,059999
2022-12-31 11:00;2022-12-31 12:00;DK2;74,889999;10,070000
2022-12-31 11:00;2022-12-31 12:00;SE4;74,889999;10,070000
2022-12-31 11:00;2022-12-31 12:00;DK1;74,889999;10,070000
2022-12-31 11:00;2022-12-31 12:00;NO2;892,260010;119,980003
2022-12-31 11:00;2022-12-31 12:00;DE;-28,110001;-3,780000
2022-12-31 10:00;2022-12-31 11:00;DK1;50,500000;6,790000
2022-12-31 10:00;2022-12-31 11:00;DE;-12,350000;-1,660000
2022-12-31 10:00;2022-12-31 11:00;DK2;30,190001;4,060000
2022-12-31 10:00;2022-12-31 11:00;NO2;890,840027;119,790001
2022-12-31 10:00;2022-12-31 11:00;SE3;30,190001;4,060000
2022-12-31 10:00;2022-12-31 11:00;SE4;30,190001;4,060000
2022-12-31 10:00;2022-12-31 11:00;SYSTEM;196,779999;26,459999
2022-12-31 09:00;2022-12-31 10:00;SE3;24,469999;3,290000
2022-12-31 09:00;2022-12-31 10:00;SYSTEM;183,460007;24,670000
2022-12-31 09:00;2022-12-31 10:00;DK2;24,469999;3,290000
2022-12-31 09:00;2022-12-31 10:00;SE4;24,469999;3,290000
2022-12-31 09:00;2022-12-31 10:00;DK1;7,810000;1,050000
2022-12-31 09:00;2022-12-31 10:00;NO2;859,020020;115,510002
2022-12-31 09:00;2022-12-31 10:00;DE;-2,230000;-0,300000
2022-12-31 08:00;2022-12-31 09:00;DK1;15,250000;2,050000
2022-12-31 08:00;2022-12-31 09:00;DE;-0,220000;-0,030000
2022-12-31 08:00;2022-12-31 09:00;DK2;15,250000;2,050000
2022-12-31 08:00;2022-12-31 09:00;NO2;837,750000;112,650002
2022-12-31 08:00;2022-12-31 09:00;SE3;15,250000;2,050000
2022-12-31 08:00;2022-12-31 09:00;SE4;15,250000;2,050000
2022-12-31 08:00;2022-12-31 09:00;SYSTEM;177,070007;23,809999
2022-12-31 07:00;2022-12-31 08:00;SE3;4,690000;0,630000
2022-12-31 07:00;2022-12-31 08:00;SYSTEM;121,139999;16,290001
2022-12-31 07:00;2022-12-31 08:00;DK2;4,690000;0,630000
2022-12-31 07:00;2022-12-31 08:00;SE4;4,690000;0,630000
2022-12-31 07:00;2022-12-31 08:00;DK1;4,690000;0,630000
2022-12-31 07:00;2022-12-31 08:00;NO2;732,219971;98,459999
2022-12-31 07:00;2022-12-31 08:00;DE;4,690000;0,630000
2022-12-31 06:00;2022-12-31 07:00;DK1;0,000000;0,000000
2022-12-31 06:00;2022-12-31 07:00;DE;-0,370000;-0,050000
2022-12-31 06:00;2022-12-31 07:00;DK2;0,000000;0,000000
2022-12-31 06:00;2022-12-31 07:00;NO2;759,590027;102,139999
2022-12-31 06:00;2022-12-31 07:00;SE3;0,000000;0,000000
2022-12-31 06:00;2022-12-31 07:00;SE4;0,000000;0,000000
2022-12-31 06:00;2022-12-31 07:00;SYSTEM;13,160000;1,770000
2022-12-31 05:00;2022-12-31 06:00;SE3;0,000000;0,000000
2022-12-31 05:00;2022-12-31 06:00;SYSTEM;10,780000;1,450000
2022-12-31 05:00;2022-12-31 06:00;DK2;0,000000;0,000000
2022-12-31 05:00;2022-12-31 06:00;SE4;0,000000;0,000000
2022-12-31 05:00;2022-12-31 06:00;DK1;0,000000;0,000000
2022-12-31 05:00;2022-12-31 06:00;NO2;746,940002;100,440002
2022-12-31 05:00;2022-12-31 06:00;DE;-0,070000;-0,010000
2022-12-31 04:00;2022-12-31 05:00;DK1;-0,150000;-0,020000
2022-12-31 04:00;2022-12-31 05:00;DE;-0,150000;-0,020000
2022-12-31 04:00;2022-12-31 05:00;DK2;-0,150000;-0,020000
2022-12-31 04:00;2022-12-31 05:00;NO2;722,700012;97,180000
2022-12-31 04:00;2022-12-31 05:00;SE3;-0,150000;-0,020000
2022-12-31 04:00;2022-12-31 05:00;SE4;-0,150000;-0,020000
2022-12-31 04:00;2022-12-31 05:00;SYSTEM;5,210000;0,700000
2022-12-31 03:00;2022-12-31 04:00;SE3;-0,220000;-0,030000
2022-12-31 03:00;2022-12-31 04:00;SYSTEM;0,740000;0,100000
2022-12-31 03:00;2022-12-31 04:00;DK2;-0,220000;-0,030000
2022-12-31 03:00;2022-12-31 04:00;SE4;-0,220000;-0,030000
2022-12-31 03:00;2022-12-31 04:00;DK1;-0,220000;-0,030000
2022-12-31 03:00;2022-12-31 04:00;NO2;691,390015;92,970001
2022-12-31 03:00;2022-12-31 04:00;DE;-0,220000;-0,030000
2022-12-31 02:00;2022-12-31 03:00;DK1;-0,300000;-0,040000
2022-12-31 02:00;2022-12-31 03:00;DE;-0,300000;-0,040000
2022-12-31 02:00;2022-12-31 03:00;DK2;-0,300000;-0,040000
2022-12-31 02:00;2022-12-31 03:00;NO2;651,609985;87,620003
2022-12-31 02:00;2022-12-31 03:00;SE3;-0,300000;-0,040000
2022-12-31 02:00;2022-12-31 03:00;SE4;-0,300000;-0,040000
2022-12-31 02:00;2022-12-31 03:00;SYSTEM;0,590000;0,080000
2022-12-31 01:00;2022-12-31 02:00;SE3;0,000000;0,000000
2022-12-31 01:00;2022-12-31 02:00;SYSTEM;0,970000;0,130000
2022-12-31 01:00;2022-12-31 02:00;DK2;0,000000;0,000000
2022-12-31 01:00;2022-12-31 02:00;SE4;0,000000;0,000000
2022-12-31 01:00;2022-12-31 02:00;DK1;0,000000;0,000000
2022-12-31 01:00;2022-12-31 02:00;NO2;650,940002;87,529999
2022-12-31 01:00;2022-12-31 02:00;DE;-0,220000;-0,030000
2022-12-31 00:00;2022-12-31 01:00;DK1;0,150000;0,020000
2022-12-31 00:00;2022-12-31 01:00;DE;-0,520000;-0,070000
2022-12-31 00:00;2022-12-31 01:00;DK2;0,370000;0,050000
2022-12-31 00:00;2022-12-31 01:00;NO2;600,890015;80,800003
2022-12-31 00:00;2022-12-31 01:00;SE3;0,370000;0,050000
2022-12-31 00:00;2022-12-31 01:00;SE4;0,370000;0,050000
2022-12-31 00:00;2022-12-31 01:00;SYSTEM;6,320000;0,850000
2022-12-30 23:00;2022-12-31 00:00;SE3;14,870000;2,000000
2022-12-30 23:00;2022-12-31 00:00;SYSTEM;12,940000;1,740000
2022-12-30 23:00;2022-12-31 00:00;DK2;14,870000;2,000000
2022-12-30 23:00;2022-12-31 00:00;SE4;14,870000;2,000000
2022-12-30 23:00;2022-12-31 00:00;DK1;0,150000;0,020000
2022-12-30 23:00;2022-12-31 00:00;NO2;438,019989;58,900002
2022-12-30 23:00;2022-12-31 00:00;DE;-0,220000;-0,030000
2022-12-30 22:00;2022-12-30 23:00;DK1;0,000000;0,000000
2022-12-30 22:00;2022-12-30 23:00;DE;0,000000;0,000000
2022-12-30 22:00;2022-12-30 23:00;DK2;0,070000;0,010000
2022-12-30 22:00;2022-12-30 23:00;NO2;13,160000;1,770000
2022-12-30 22:00;2022-12-30 23:00;SE3;0,070000;0,010000
2022-12-30 22:00;2022-12-30 23:00;SE4;0,070000;0,010000
2022-12-30 22:00;2022-12-30 23:00;SYSTEM;2,080000;0,280000
2022-12-30 21:00;2022-12-30 22:00;SE3;31,750000;4,270000
2022-12-30 21:00;2022-12-30 22:00;SYSTEM;94,440002;12,700000
2022-12-30 21:00;2022-12-30 22:00;DK2;4,540000;0,610000
2022-12-30 21:00;2022-12-30 22:00;SE4;31,750000;4,270000
2022-12-30 21:00;2022-12-30 22:00;DK1;2,970000;0,400000
2022-12-30 21:00;2022-12-30 22:00;NO2;601,210022;80,849998
2022-12-30 21:00;2022-12-30 22:00;DE;2,970000;0,400000
2022-12-30 20:00;2022-12-30 21:00;DK1;5,130000;0,690000
2022-12-30 20:00;2022-12-30 21:00;DE;5,130000;0,690000
2022-12-30 20:00;2022-12-30 21:00;DK2;10,780000;1,450000
2022-12-30 20:00;2022-12-30 21:00;NO2;788,969971;106,099998
2022-12-30 20:00;2022-12-30 21:00;SE3;136,449997;18,350000
2022-12-30 20:00;2022-12-30 21:00;SE4;136,449997;18,350000
2022-12-30 20:00;2022-12-30 21:00;SYSTEM;179,429993;24,129999
2022-12-30 19:00;2022-12-30 20:00;SE3;147,830002;19,879999
2022-12-30 19:00;2022-12-30 20:00;SYSTEM;188,580002;25,360001
2022-12-30 19:00;2022-12-30 20:00;DK2;147,830002;19,879999
2022-12-30 19:00;2022-12-30 20:00;SE4;147,830002;19,879999
2022-12-30 19:00;2022-12-30 20:00;DK1;19,559999;2,630000
2022-12-30 19:00;2022-12-30 20:00;NO2;780,349976;104,940002
2022-12-30 19:00;2022-12-30 20:00;DE;19,559999;2,630000
2022-12-30 18:00;2022-12-30 19:00;DK1;102,540001;13,790000
2022-12-30 18:00;2022-12-30 19:00;DE;102,540001;13,790000
2022-12-30 18:00;2022-12-30 19:00;DK2;185,679993;24,969999
2022-12-30 18:00;2022-12-30 19:00;NO2;777,450012;104,550003
2022-12-30 18:00;2022-12-30 19:00;SE3;185,679993;24,969999
2022-12-30 18:00;2022-12-30 19:00;SE4;185,679993;24,969999
2022-12-30 18:00;2022-12-30 19:00;SYSTEM;237,059998;31,879999
2022-12-30 17:00;2022-12-30 18:00;SE3;207,619995;27,920000
2022-12-30 17:00;2022-12-30 18:00;SYSTEM;309,119995;41,570000
2022-12-30 17:00;2022-12-30 18:00;DK2;207,619995;27,920000
2022-12-30 17:00;2022-12-30 18:00;SE4;207,619995;27,920000
2022-12-30 17:00;2022-12-30 18:00;DK1;166,570007;22,400000
2022-12-30 17:00;2022-12-30 18:00;NO2;841,619995;113,180000
2022-12-30 17:00;2022-12-30 18:00;DE;166,570007;22,400000
2022-12-30 16:00;2022-12-30 17:00;DK1;228,880005;30,780001
2022-12-30 16:00;2022-12-30 17:00;DE;228,880005;30,780001
2022-12-30 16:00;2022-12-30 17:00;DK2;228,880005;30,780001
2022-12-30 16:00;2022-12-30 17:00;NO2;845,559998;113,709999
2022-12-30 16:00;2022-12-30 17:00;SE3;228,880005;30,780001
2022-12-30 16:00;2022-12-30 17:00;SE4;228,880005;30,780001
2022-12-30 16:00;2022-12-30 17:00;SYSTEM;410,989990;55,270000
2022-12-30 15:00;2022-12-30 16:00;SE3;218,619995;29,400000
2022-12-30 15:00;2022-12-30 16:00;SYSTEM;437,619995;58,849998
2022-12-30 15:00;2022-12-30 16:00;DK2;218,619995;29,400000
2022-12-30 15:00;2022-12-30 16:00;SE4;218,619995;29,400000
2022-12-30 15:00;2022-12-30 16:00;DK1;156,229996;21,010000
2022-12-30 15:00;2022-12-30 16:00;NO2;899,330017;120,940002
2022-12-30 15:00;2022-12-30 16:00;DE;156,229996;21,010000
2022-12-30 14:00;2022-12-30 15:00;DK1;207,990005;27,969999
2022-12-30 14:00;2022-12-30 15:00;DE;207,990005;27,969999
2022-12-30 14:00;2022-12-30 15:00;DK2;213,119995;28,660000
2022-12-30 14:00;2022-12-30 15:00;NO2;909,590027;122,320000
2022-12-30 14:00;2022-12-30 15:00;SE3;213,119995;28,660000
2022-12-30 14:00;2022-12-30 15:00;SE4;213,119995;28,660000
2022-12-30 14:00;2022-12-30 15:00;SYSTEM;438,290009;58,939999
2022-12-30 13:00;2022-12-30 14:00;SE3;195,350006;26,270000
2022-12-30 13:00;2022-12-30 14:00;SYSTEM;410,250000;55,169998
2022-12-30 13:00;2022-12-30 14:00;DK2;195,350006;26,270000
2022-12-30 13:00;2022-12-30 14:00;SE4;195,350006;26,270000
2022-12-30 13:00;2022-12-30 14:00;DK1;190,660004;25,639999
2022-12-30 13:00;2022-12-30 14:00;NO2;894,489990;120,290001
2022-12-30 13:00;2022-12-30 14:00;DE;190,660004;25,639999
2022-12-30 12:00;2022-12-30 13:00;DK1;147,759995;19,870001
2022-12-30 12:00;2022-12-30 13:00;DE;147,759995;19,870001
2022-12-30 12:00;2022-12-30 13:00;DK2;181,440002;24,400000
2022-12-30 12:00;2022-12-30 13:00;NO2;892,039978;119,959999
2022-12-30 12:00;2022-12-30 13:00;SE3;181,440002;24,400000
2022-12-30 12:00;2022-12-30 13:00;SE4;181,440002;24,400000
2022-12-30 12:00;2022-12-30 13:00;SYSTEM;353,890015;47,590000
2022-12-30 11:00;2022-12-30 12:00;SE3;179,429993;24,129999
2022-12-30 11:00;2022-12-30 12:00;SYSTEM;312,239990;41,990002
2022-12-30 11:00;2022-12-30 12:00;DK2;179,429993;24,129999
2022-12-30 11:00;2022-12-30 12:00;SE4;179,429993;24,129999
2022-12-30 11:00;2022-12-30 12:00;DK1;131,919998;17,740000
2022-12-30 11:00;2022-12-30 12:00;NO2;893,000000;120,089996
2022-12-30 11:00;2022-12-30 12:00;DE;131,919998;17,740000
2022-12-30 10:00;2022-12-30 11:00;DK1;183,820007;24,719999
2022-12-30 10:00;2022-12-30 11:00;DE;183,820007;24,719999
2022-12-30 10:00;2022-12-30 11:00;DK2;183,820007;24,719999
2022-12-30 10:00;2022-12-30 11:00;NO2;896,869995;120,610001
2022-12-30 10:00;2022-12-30 11:00;SE3;183,820007;24,719999
2022-12-30 10:00;2022-12-30 11:00;SE4;183,820007;24,719999
2022-12-30 10:00;2022-12-30 11:00;SYSTEM;367,049988;49,360001
2022-12-30 09:00;2022-12-30 10:00;SE3;194,009995;26,090000
2022-12-30 09:00;2022-12-30 10:00;SYSTEM;381,989990;51,369999
2022-12-30 09:00;2022-12-30 10:00;DK2;194,009995;26,090000
2022-12-30 09:00;2022-12-30 10:00;SE4;194,009995;26,090000
2022-12-30 09:00;2022-12-30 10:00;DK1;194,009995;26,090000
2022-12-30 09:00;2022-12-30 10:00;NO2;891,960022;119,949997
2022-12-30 09:00;2022-12-30 10:00;DE;194,009995;26,090000
2022-12-30 08:00;2022-12-30 09:00;DK1;216,240005;29,080000
2022-12-30 08:00;2022-12-30 09:00;DE;216,240005;29,080000
2022-12-30 08:00;2022-12-30 09:00;DK2;216,240005;29,080000
2022-12-30 08:00;2022-12-30 09:00;NO2;833,140015;112,040001
2022-12-30 08:00;2022-12-30 09:00;SE3;216,240005;29,080000
2022-12-30 08:00;2022-12-30 09:00;SE4;216,240005;29,080000
2022-12-30 08:00;2022-12-30 09:00;SYSTEM;402,369995;54,110001
2022-12-30 07:00;2022-12-30 08:00;SE3;205,910004;27,690001
2022-12-30 07:00;2022-12-30 08:00;SYSTEM;334,920013;45,040001
2022-12-30 07:00;2022-12-30 08:00;DK2;205,910004;27,690001
2022-12-30 07:00;2022-12-30 08:00;SE4;205,910004;27,690001
2022-12-30 07:00;2022-12-30 08:00;DK1;205,910004;27,690001
2022-12-30 07:00;2022-12-30 08:00;NO2;779,380005;104,809998
2022-12-30 07:00;2022-12-30 08:00;DE;205,910004;27,690001
2022-12-30 06:00;2022-12-30 07:00;DK1;179,429993;24,129999
2022-12-30 06:00;2022-12-30 07:00;DE;179,429993;24,129999
2022-12-30 06:00;2022-12-30 07:00;DK2;179,429993;24,129999
2022-12-30 06:00;2022-12-30 07:00;NO2;687,400024;92,440002
2022-12-30 06:00;2022-12-30 07:00;SE3;179,429993;24,129999
2022-12-30 06:00;2022-12-30 07:00;SE4;179,429993;24,129999
2022-12-30 06:00;2022-12-30 07:00;SYSTEM;196,460007;26,420000
2022-12-30 05:00;2022-12-30 06:00;SE3;83,209999;11,190000
2022-12-30 05:00;2022-12-30 06:00;SYSTEM;146,860001;19,750000
2022-12-30 05:00;2022-12-30 06:00;DK2;82,089996;11,040000
2022-12-30 05:00;2022-12-30 06:00;SE4;83,209999;11,190000
2022-12-30 05:00;2022-12-30 06:00;DK1;81,279999;10,930000
2022-12-30 05:00;2022-12-30 06:00;NO2;668,659973;89,919998
2022-12-30 05:00;2022-12-30 06:00;DE;81,279999;10,930000
2022-12-30 04:00;2022-12-30 05:00;DK1;36,290001;4,880000
2022-12-30 04:00;2022-12-30 05:00;DE;36,290001;4,880000
2022-12-30 04:00;2022-12-30 05:00;DK2;35,400002;4,760000
2022-12-30 04:00;2022-12-30 05:00;NO2;519,260010;69,830002
2022-12-30 04:00;2022-12-30 05:00;SE3;35,400002;4,760000
2022-12-30 04:00;2022-12-30 05:00;SE4;35,400002;4,760000
2022-12-30 04:00;2022-12-30 05:00;SYSTEM;134,669998;18,110001
2022-12-30 03:00;2022-12-30 04:00;SE3;4,240000;0,570000
2022-12-30 03:00;2022-12-30 04:00;SYSTEM;34,060001;4,580000
2022-12-30 03:00;2022-12-30 04:00;DK2;4,240000;0,570000
2022-12-30 03:00;2022-12-30 04:00;SE4;4,240000;0,570000
2022-12-30 03:00;2022-12-30 04:00;DK1;4,240000;0,570000
2022-12-30 03:00;2022-12-30 04:00;NO2;429,660004;57,779999
2022-12-30 03:00;2022-12-30 04:00;DE;4,240000;0,570000
2022-12-30 02:00;2022-12-30 03:00;DK1;4,830000;0,650000
2022-12-30 02:00;2022-12-30 03:00;DE;4,830000;0,650000
2022-12-30 02:00;2022-12-30 03:00;DK2;4,830000;0,650000
2022-12-30 02:00;2022-12-30 03:00;NO2;438,059998;58,910000
2022-12-30 02:00;2022-12-30 03:00;SE3;4,830000;0,650000
2022-12-30 02:00;2022-12-30 03:00;SE4;4,830000;0,650000
2022-12-30 02:00;2022-12-30 03:00;SYSTEM;33,310001;4,480000
2022-12-30 01:00;2022-12-30 02:00;SE3;22,980000;3,090000
2022-12-30 01:00;2022-12-30 02:00;SYSTEM;80,529999;10,830000
2022-12-30 01:00;2022-12-30 02:00;DK2;22,980000;3,090000
2022-12-30 01:00;2022-12-30 02:00;SE4;22,980000;3,090000
2022-12-30 01:00;2022-12-30 02:00;DK1;22,980000;3,090000
2022-12-30 01:00;2022-12-30 02:00;NO2;438,730011;59,000000
2022-12-30 01:00;2022-12-30 02:00;DE;22,980000;3,090000
2022-12-30 00:00;2022-12-30 01:00;DK1;37,849998;5,090000
2022-12-30 00:00;2022-12-30 01:00;DE;37,849998;5,090000
2022-12-30 00:00;2022-12-30 01:00;DK2;37,849998;5,090000
2022-12-30 00:00;2022-12-30 01:00;NO2;607,830017;81,739998
2022-12-30 00:00;2022-12-30 01:00;SE3;37,849998;5,090000
2022-12-30 00:00;2022-12-30 01:00;SE4;37,849998;5,090000
2022-12-30 00:00;2022-12-30 01:00;SYSTEM;127,379997;17,129999
2022-12-29 23:00;2022-12-30 00:00;SE3;76,290001;10,260000
2022-12-29 23:00;2022-12-30 00:00;SYSTEM;145,970001;19,629999
2022-12-29 23:00;2022-12-30 00:00;DK2;76,290001;10,260000
2022-12-29 23:00;2022-12-30 00:00;SE4;76,290001;10,260000
2022-12-29 23:00;2022-12-30 00:00;DK1;83,059998;11,170000
2022-12-29 23:00;2022-12-30 00:00;NO2;669,179993;89,989998
2022-12-29 23:00;2022-12-30 00:00;DE;83,059998;11,170000
2022-12-29 22:00;2022-12-29 23:00;DK1;156,679993;21,070000
2022-12-29 22:00;2022-12-29 23:00;DE;156,679993;21,070000
2022-12-29 22:00;2022-12-29 23:00;DK2;156,679993;21,070000
2022-12-29 22:00;2022-12-29 23:00;NO2;696,090027;93,610001
2022-12-29 22:00;2022-12-29 23:00;SE3;156,679993;21,070000
2022-12-29 22:00;2022-12-29 23:00;SE4;156,679993;21,070000
2022-12-29 22:00;2022-12-29 23:00;SYSTEM;174,229996;23,430000
2022-12-29 21:00;2022-12-29 22:00;SE3;195,639999;26,309999
2022-12-29 21:00;2022-12-29 22:00;SYSTEM;217,130005;29,200001
2022-12-29 21:00;2022-12-29 22:00;DK2;195,639999;26,309999
2022-12-29 21:00;2022-12-29 22:00;SE4;195,639999;26,309999
2022-12-29 21:00;2022-12-29 22:00;DK1;195,639999;26,309999
2022-12-29 21:00;2022-12-29 22:00;NO2;772,690002;103,910004
2022-12-29 21:00;2022-12-29 22:00;DE;195,639999;26,309999
2022-12-29 20:00;2022-12-29 21:00;DK1;185,979996;25,010000
2022-12-29 20:00;2022-12-29 21:00;DE;185,979996;25,010000
2022-12-29 20:00;2022-12-29 21:00;DK2;185,979996;25,010000
2022-12-29 20:00;2022-12-29 21:00;NO2;820,049988;110,279999
2022-12-29 20:00;2022-12-29 21:00;SE3;185,979996;25,010000
2022-12-29 20:00;2022-12-29 21:00;SE4;185,979996;25,010000
2022-12-29 20:00;2022-12-29 21:00;SYSTEM;212,000000;28,510000
2022-12-29 19:00;2022-12-29 20:00;SE3;187,320007;25,190001
2022-12-29 19:00;2022-12-29 20:00;SYSTEM;259,220001;34,860001
2022-12-29 19:00;2022-12-29 20:00;DK2;187,320007;25,190001
2022-12-29 19:00;2022-12-29 20:00;SE4;187,320007;25,190001
2022-12-29 19:00;2022-12-29 20:00;DK1;197,949997;26,620001
2022-12-29 19:00;2022-12-29 20:00;NO2;905,940002;121,830002
2022-12-29 19:00;2022-12-29 20:00;DE;197,949997;26,620001
2022-12-29 18:00;2022-12-29 19:00;DK1;356,489990;47,939999
2022-12-29 18:00;2022-12-29 19:00;DE;356,489990;47,939999
2022-12-29 18:00;2022-12-29 19:00;DK2;196,759995;26,459999
2022-12-29 18:00;2022-12-29 19:00;NO2;922,380005;124,040001
2022-12-29 18:00;2022-12-29 19:00;SE3;196,759995;26,459999
2022-12-29 18:00;2022-12-29 19:00;SE4;196,759995;26,459999
2022-12-29 18:00;2022-12-29 19:00;SYSTEM;325,779999;43,810001
2022-12-29 17:00;2022-12-29 18:00;SE3;202,339996;27,209999
2022-12-29 17:00;2022-12-29 18:00;SYSTEM;388,309998;52,220001
2022-12-29 17:00;2022-12-29 18:00;DK2;260,410004;35,020000
2022-12-29 17:00;2022-12-29 18:00;SE4;202,339996;27,209999
2022-12-29 17:00;2022-12-29 18:00;DK1;382,290009;51,410000
2022-12-29 17:00;2022-12-29 18:00;NO2;940,520020;126,480003
2022-12-29 17:00;2022-12-29 18:00;DE;382,290009;51,410000
2022-12-29 16:00;2022-12-29 17:00;DK1;256,839996;34,540001
2022-12-29 16:00;2022-12-29 17:00;DE;256,839996;34,540001
2022-12-29 16:00;2022-12-29 17:00;DK2;256,839996;34,540001
2022-12-29 16:00;2022-12-29 17:00;NO2;921,710022;123,949997
2022-12-29 16:00;2022-12-29 17:00;SE3;247,619995;33,299999
